pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Cuáles son las cuatro clases de resoluciones judiciales según el art. 158 CPC?","1) Sentencia definitiva, 2) Sentencia interlocutoria, 3) Auto, 4) Decreto, providencia o proveído. La clasificación determina los recursos que proceden y los efectos de la resolución.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVII,De las resoluciones judiciales,1
"¿Qué es una sentencia definitiva según el art. 158 CPC?","La que pone fin a la instancia, resolviendo la cuestión o asunto que ha sido objeto del juicio. Debe pronunciarse sobre todas las acciones y excepciones deducidas oportunamente (art. 170 CPC).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVII,De las resoluciones judiciales,1
"¿Qué es una sentencia interlocutoria según el art. 158 CPC?","La que falla un incidente del juicio, estableciendo derechos permanentes a favor de las partes (interlocutoria de primer grado), o la que resuelve sobre algún trámite que debe servir de base en el pronunciamiento de una sentencia definitiva o interlocutoria (de segundo grado).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVII,De las resoluciones judiciales,1
"¿Qué es un auto según el art. 158 CPC?","La resolución que recae en un incidente, no comprendido en el inciso anterior (es decir, que NO establece derechos permanentes a favor de las partes). Ej: la que rechaza un incidente de nulidad sin efectos permanentes.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVII,De las resoluciones judiciales,2
"¿Qué es un decreto, providencia o proveído según el art. 158 CPC?","La resolución que sin fallar sobre incidentes o sobre trámites que sirvan de base para el pronunciamiento de una sentencia, tiene solo por objeto determinar o arreglar la substanciación del proceso. Ej: 'traslado', 'téngase presente', 'como se pide'.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVII,De las resoluciones judiciales,1
"¿Cuál es la importancia de clasificar las resoluciones judiciales?","Determina: 1) Los recursos procesales que proceden contra ella, 2) Si produce cosa juzgada, 3) Los requisitos formales que debe cumplir, 4) La forma de notificación, 5) Si produce desasimiento del tribunal.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVII,De las resoluciones judiciales,2
"¿Cuáles son los requisitos de la sentencia definitiva según el art. 170 CPC?","Parte expositiva: individualización de partes, acciones, excepciones. Parte considerativa: considerandos de hecho y de derecho. Parte resolutiva: decisión del asunto controvertido. Más: fecha, firma del juez, autorización del secretario.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVII,De las resoluciones judiciales,2
"¿Cuáles son las tres partes de una sentencia definitiva?","1) Parte expositiva: resumen del juicio (partes, pretensiones, defensas), 2) Parte considerativa: razonamiento jurídico (hechos probados + derecho aplicable), 3) Parte resolutiva: lo que el tribunal decide (acoge o rechaza la demanda).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVII,De las resoluciones judiciales,1
"¿Qué es el desasimiento del tribunal?","El efecto que produce la sentencia definitiva o interlocutoria una vez notificada a alguna de las partes: el tribunal que la dictó no puede alterarla o modificarla de manera alguna (art. 182 CPC). Es la regla de la invariabilidad.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVII,De las resoluciones judiciales,1
"¿Qué resoluciones producen desasimiento?","Solo las sentencias definitivas y las sentencias interlocutorias (art. 182 CPC). Los autos y decretos NO producen desasimiento: el tribunal puede modificarlos de oficio o a petición de parte.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVII,De las resoluciones judiciales,2
"¿Cuáles son las excepciones al desasimiento del tribunal?","1) Recurso de aclaración: aclarar puntos oscuros o dudosos (art. 182 inc. 2), 2) Recurso de rectificación: corregir errores de copia, referencia o cálculos numéricos, 3) Complementación: resolver puntos omitidos. No alteran el fondo de la decisión.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVII,De las resoluciones judiciales,2
"¿Qué es la cosa juzgada?","Efecto de ciertas resoluciones judiciales firmes que impide volver a discutir el mismo asunto entre las mismas partes. Tiene dos manifestaciones: acción de cosa juzgada (para ejecutar lo resuelto) y excepción de cosa juzgada (para impedir un nuevo juicio).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVII,De las resoluciones judiciales,1
"¿Qué es la acción de cosa juzgada?","El derecho que tiene la parte que obtuvo sentencia favorable para exigir su cumplimiento forzado. Permite ejecutar lo resuelto. Corresponde a quien ganó el juicio (art. 176 CPC).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVII,De las resoluciones judiciales,1
"¿Qué es la excepción de cosa juzgada?","La defensa que puede oponer la parte contra quien se intenta un nuevo juicio sobre la misma materia ya resuelta. Impide que se vuelva a litigar lo mismo. Puede alegarla cualquiera de las partes (art. 177 CPC).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVII,De las resoluciones judiciales,1
