pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Qué es la réplica en el juicio ordinario?","Escrito del demandante en que responde a la contestación del demandado. Plazo: 6 días hábiles desde la notificación de la contestación (art. 311 CPC). Puede ampliar, adicionar o modificar las acciones deducidas, pero sin alterar las ya planteadas.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_IX,De la réplica y la dúplica,1
"¿Qué es la dúplica en el juicio ordinario?","Escrito del demandado en que responde a la réplica del demandante. Plazo: 6 días hábiles desde la notificación de la réplica (art. 312 CPC). Puede ampliar, adicionar o modificar las excepciones opuestas, sin alterar las ya formuladas.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_IX,De la réplica y la dúplica,1
"¿Puede el demandante introducir nuevas acciones en la réplica?","Puede ampliar, adicionar o modificar, pero NO alterar las acciones principales ya deducidas en la demanda (art. 312 CPC). Las nuevas acciones deben ser accesorias o complementarias de las originales.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_IX,De la réplica y la dúplica,2
"¿Qué es la conciliación obligatoria según el art. 262 CPC?","Trámite esencial por el cual el juez llama a las partes a una audiencia para intentar un acuerdo total o parcial del litigio. Es obligatorio en todo juicio civil en que legalmente sea admisible la transacción (excepto juicio ejecutivo, art. 262 inc. 2).",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_II,De la conciliación,1
"¿Cuándo se llama a conciliación?","Agotados los trámites de discusión (después de la dúplica o de evacuado el traslado de la reconvención). El tribunal cita a las partes a audiencia de conciliación con 'día y hora' (art. 262 CPC).",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_II,De la conciliación,1
"¿Es la conciliación un trámite esencial?","Sí. El art. 795 Nº 2 CPC lo establece como trámite esencial en primera instancia. Su omisión es causal de casación en la forma (art. 768 Nº 9 CPC). Solo se exceptúan los juicios ejecutivos y los casos del art. 313.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_II,De la conciliación,2
"¿Qué rol tiene el juez en la audiencia de conciliación?","El juez actúa como amigable componedor: propone bases de arreglo, opina sobre el asunto, puede hacer proposiciones concretas. Las opiniones del juez en la conciliación NO lo inhabilitan para seguir conociendo (art. 263 CPC).",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_II,De la conciliación,2
"¿Qué efecto tiene la conciliación si se logra acuerdo?","El acta de conciliación se estima como sentencia ejecutoriada para todos los efectos legales (art. 267 CPC). Pone fin al juicio con efecto de cosa juzgada. Es un equivalente jurisdiccional.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_II,De la conciliación,2
"¿Qué ocurre si no se logra conciliación?","El juez dicta la resolución que recibe la causa a prueba (auto de prueba) si hay hechos sustanciales, pertinentes y controvertidos. Si no los hay, cita a las partes a oír sentencia (art. 313 CPC).",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_II,De la conciliación,1
"¿Qué es el auto de prueba según el art. 318 CPC?","La resolución que recibe la causa a prueba, fijando los hechos sustanciales, pertinentes y controvertidos sobre los cuales deberá recaer la prueba. Es una sentencia interlocutoria de segundo grado.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la recepción de la causa a prueba,1
