pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Qué es un recurso procesal?","Medio de impugnación que la ley otorga a las partes para obtener la modificación, revocación o invalidación de una resolución judicial que les causa agravio. Pueden clasificarse en ordinarios y extraordinarios.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XVII,De los recursos procesales,1
"¿Cuáles son los recursos procesales del CPC?","1) Aclaración/rectificación/enmienda (art. 182), 2) Reposición (art. 181), 3) Apelación (art. 186), 4) Casación en la forma (art. 764), 5) Casación en el fondo (art. 767), 6) Queja (art. 545 COT), 7) Revisión (art. 810).",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XVII,De los recursos procesales,1
"¿Qué es el recurso de reposición según el art. 181 CPC?","Recurso que se interpone ante el mismo tribunal que dictó la resolución para que la modifique o deje sin efecto. Procede contra autos y decretos. Plazo: 5 días (reposición ordinaria) o 3 días si se funda en nuevos antecedentes (extraordinaria).",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XVII,De la reposición,1
"¿Contra qué resoluciones procede la reposición?","Contra autos y decretos (art. 181 CPC). NO procede contra sentencias definitivas ni interlocutorias. Excepción especial: reposición del auto de prueba con apelación subsidiaria en 3° día (art. 319).",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XVII,De la reposición,2
"¿Qué es el recurso de apelación según el art. 186 CPC?","Recurso que tiene por objeto obtener del tribunal superior respectivo que enmiende, con arreglo a derecho, la resolución del inferior. Es el recurso ordinario por excelencia.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XVIII,De la apelación,1
"¿Contra qué resoluciones procede la apelación?","Contra sentencias definitivas de primera instancia y contra sentencias interlocutorias (art. 187 CPC). Contra autos y decretos solo procede excepcionalmente (cuando alteran la substanciación regular o recaen en trámites no regulados).",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XVIII,De la apelación,1
"¿Cuál es el plazo para apelar?","10 días para sentencias definitivas. 5 días para sentencias interlocutorias, autos y decretos apelables (art. 189 CPC). El plazo es fatal e individual.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XVIII,De la apelación,1
"¿Qué es el efecto devolutivo de la apelación?","El que otorga competencia al tribunal superior para conocer del recurso. Es esencial: toda apelación lo tiene. El tribunal de primera instancia pierde competencia para conocer del asunto apelado (salvo que se conceda en el solo efecto devolutivo).",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XVIII,De la apelación,2
"¿Qué es el efecto suspensivo de la apelación?","El que suspende la competencia del tribunal de primera instancia para seguir conociendo de la causa mientras pende la apelación. No puede cumplirse la resolución apelada. No todas las apelaciones lo tienen.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XVIII,De la apelación,2
"¿Cuándo se concede la apelación en el solo efecto devolutivo?","Cuando la ley lo ordena expresamente (art. 194 CPC). Ej: apelación de autos, decretos e interlocutorias. Efecto: la resolución puede cumplirse pese al recurso pendiente (sentencia que causa ejecutoria).",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XVIII,De la apelación,2
"¿Cuándo se concede la apelación en ambos efectos?","Como regla general para sentencias definitivas de primera instancia (art. 195 CPC). Efecto: la resolución NO puede cumplirse mientras pende el recurso. Se suspende la jurisdicción del tribunal inferior.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XVIII,De la apelación,2
"¿Qué es la adhesión a la apelación?","El derecho del apelado (parte que no apeló) para pedir la reforma de la sentencia en la parte que le es desfavorable, aprovechando la apelación interpuesta por la otra parte (art. 216 CPC).",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XVIII,De la apelación,2
"¿Qué es el recurso de casación en la forma según el art. 764 CPC?","Recurso extraordinario que tiene por objeto invalidar una sentencia dictada con infracción de las formalidades legales del procedimiento o de la sentencia misma. Busca anular por vicios de forma.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XIX,De la casación en la forma,1
"¿Cuáles son las causales de casación en la forma (art. 768 CPC)?","1) Incompetencia del tribunal, 2) Fuerza mayor no subsanada, 3) Ultrapetita, 4) Otorgar más de lo pedido, 5) Omisión de requisitos del art. 170, 6) Cosa juzgada, 7) Decisiones contradictorias, 8) Contener decisiones no sometidas al fallo, 9) Omisión de trámite esencial.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XIX,De la casación en la forma,2
"¿Qué es la ultrapetita como causal de casación en la forma?","Vicio que se produce cuando la sentencia otorga más de lo pedido por las partes o se extiende a puntos no sometidos a la decisión del tribunal (art. 768 Nº 4 CPC). Infringe el principio de congruencia.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XIX,De la casación en la forma,2
"¿Qué son los trámites esenciales cuya omisión funda casación en la forma?","Art. 795 CPC (1ª instancia): emplazamiento, conciliación, recepción a prueba, citación a oír sentencia. Art. 800 CPC (2ª instancia): emplazamiento, agregación de instrumentos, citación a oír sentencia.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XIX,De la casación en la forma,2
"¿Qué requisito previo exige la casación en la forma?","Preparación del recurso: la parte debe haber reclamado del vicio oportunamente durante el juicio mediante los recursos procesales disponibles (art. 769 CPC). Si no reclamó, no puede casarse. Excepción: incompetencia absoluta y ultrapetita.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XIX,De la casación en la forma,3
"¿Qué es el recurso de casación en el fondo según el art. 767 CPC?","Recurso extraordinario que tiene por objeto invalidar una sentencia definitiva o interlocutoria que pone fin al juicio, dictada con INFRACCIÓN DE LEY que ha influido sustancialmente en lo dispositivo del fallo.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XIX,De la casación en el fondo,1
"¿Ante qué tribunal se interpone la casación en el fondo?","Ante la Corte Suprema exclusivamente (art. 767 CPC). Procede contra sentencias definitivas o interlocutorias inapelables dictadas por Cortes de Apelaciones o tribunales arbitrales de segunda instancia.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XIX,De la casación en el fondo,1
"¿Cuál es la causal de casación en el fondo?","Una sola: infracción de ley que haya influido sustancialmente en lo dispositivo del fallo (art. 767 CPC). La ley infringida puede ser sustantiva o procesal decisoria. No se revisan hechos, solo derecho.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XIX,De la casación en el fondo,2
"¿En qué plazo se interponen los recursos de casación?","15 días desde la notificación de la sentencia (art. 770 CPC). Es el mismo plazo para casación en la forma y en el fondo. Pueden interponerse conjuntamente.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XIX,De la casación en la forma,2
"¿Qué es el recurso de queja según el art. 545 COT?","Recurso disciplinario que se interpone ante el tribunal superior jerárquico para que enmiende la falta o abuso cometido por el juez inferior al dictar una resolución. Solo procede contra sentencias definitivas o interlocutorias que pongan fin al juicio o hagan imposible su continuación, y que NO sean susceptibles de recurso alguno.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XIX,Del recurso de queja,2
"¿Qué es el recurso de revisión según el art. 810 CPC?","Recurso extraordinario que permite a la Corte Suprema invalidar sentencias firmes cuando se descubren vicios gravísimos posteriores: cosa juzgada fraudulenta, documentos falsos, prevaricación, cohecho, testigos falsos.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XX,De la revisión,2
"¿Qué es la reformatio in peius?","Prohibición de que el tribunal de alzada empeore la situación del apelante si solo él apeló. Si solo apela el demandado, la Corte no puede aumentar la condena. Protege al recurrente.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XVIII,De la apelación,2
"¿Qué es la consulta?","Trámite procesal por el cual ciertas sentencias de primera instancia deben ser revisadas obligatoriamente por la Corte de Apelaciones aunque no se apele. Ej: sentencias en juicios de hacienda desfavorables al Fisco.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XVIII,De la apelación,2
"¿Cuáles son los efectos de la casación en la forma si se acoge?","Se invalida la sentencia y se retrotrae el juicio al estado previo al vicio. La Corte puede dictar sentencia de reemplazo o reenviar al tribunal inferior para que dicte nueva sentencia.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XIX,De la casación en la forma,2
"¿Cuáles son los efectos de la casación en el fondo si se acoge?","La Corte Suprema invalida la sentencia recurrida y dicta sentencia de reemplazo aplicando correctamente la ley (art. 785 CPC). No reenvía: la CS resuelve el fondo.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XIX,De la casación en el fondo,2
"¿Qué son los recursos ordinarios y los extraordinarios?","Ordinarios: proceden contra la generalidad de resoluciones (reposición, apelación). Extraordinarios: proceden solo en casos y por causales específicas (casación forma/fondo, queja, revisión).",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XVII,De los recursos procesales,1
"¿Qué es la orden de no innovar en la apelación?","Solicitud al tribunal de alzada para que ordene al tribunal de primera instancia no llevar a efecto la resolución apelada mientras se resuelve el recurso. Procede cuando la apelación fue concedida en el solo efecto devolutivo.",DERECHO_PROCESAL_CIVIL,LIBRO_III,TITULO_XVIII,De la apelación,2
