afirmacion,respuesta,explicacion,rama,libro,titulo,materia,dificultad
"La ocupación permite adquirir tanto bienes muebles como inmuebles sin dueño.",false,"Art. 590 CC: en Chile no existen inmuebles sin dueño; todos pertenecen al Estado. La ocupación solo opera respecto de muebles res nullius o res derelictae.",DERECHO_CIVIL,LIBRO_II,TITULO_IV,De la ocupación,1
"El tesoro descubierto en terreno ajeno pertenece íntegramente al dueño del terreno.",false,"Art. 626 CC: si el descubrimiento es casual, se divide por mitades entre el descubridor y el dueño del terreno. Solo pertenece íntegramente al dueño si fue encontrado por encargo suyo.",DERECHO_CIVIL,LIBRO_II,TITULO_IV,De la ocupación,2
"La accesión puede operar tanto respecto de frutos como por la unión de cosas de distinto dueño.",true,"Art. 643 CC: accesión de frutos (o discreta) y accesión propiamente tal (o continua, por unión de cosas). Son las dos vertientes de este modo de adquirir.",DERECHO_CIVIL,LIBRO_II,TITULO_V,De la accesión,1
"Si se edifica en suelo ajeno, el edificador siempre pierde el edificio a favor del dueño del suelo.",false,"Art. 669 CC: depende de si el dueño del suelo supo y no se opuso. Si supo y no se opuso, el edificador puede hacerse dueño del suelo pagando su valor. No siempre pierde el edificio.",DERECHO_CIVIL,LIBRO_II,TITULO_V,De la accesión,2
"La tradición se efectúa por la sola celebración del contrato de compraventa.",false,"Art. 670 CC: la tradición requiere entrega (real o simbólica para muebles, inscripción para inmuebles). La compraventa es solo el título; la tradición es un acto posterior y distinto.",DERECHO_CIVIL,LIBRO_II,TITULO_VI,De la tradición,1
"La tradición de inmuebles se hace por inscripción en el Conservador de Bienes Raíces.",true,"Art. 686 CC: la tradición del dominio de bienes raíces y de los derechos reales constituidos en ellos se efectúa por la inscripción del título en el Registro del Conservador.",DERECHO_CIVIL,LIBRO_II,TITULO_VI,De la tradición,1
"Si el tradente no es dueño, la tradición es nula.",false,"Art. 682 CC: la tradición hecha por quien no es dueño es válida pero no transfiere dominio. El adquirente obtiene posesión, no dominio, y podrá prescribir.",DERECHO_CIVIL,LIBRO_II,TITULO_VI,De la tradición,2
"La posesión requiere tanto la tenencia material como el ánimo de señor y dueño.",true,"Art. 700 CC: posesión = corpus (tenencia) + animus (ánimo de señor o dueño). Sin animus hay mera tenencia; sin corpus no hay posesión.",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,1
"El poseedor debe probar que es dueño para que se le presuma tal.",false,"Art. 700 inc. 2 CC: el poseedor se presume dueño mientras otra persona no justifique serlo. No debe probar dominio; la carga la tiene quien alega ser dueño.",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,1
"La mera tenencia puede convertirse en posesión después de 10 años según el art. 716 CC.",false,"Art. 716 CC: el simple lapso de tiempo NO muda la mera tenencia en posesión. La indelebilidad de la mera tenencia es un principio absoluto.",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,1
"La buena fe posesoria se presume según el Código Civil.",true,"Art. 707 CC: la buena fe se presume, excepto en casos donde la ley establece presunción contraria. Quien alega mala fe debe probarla.",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,1
"La posesión irregular no habilita para adquirir el dominio por prescripción.",false,"La posesión irregular sí habilita para prescribir, pero requiere un plazo mayor: prescripción extraordinaria de 10 años (art. 2510 CC), sin exigir título ni buena fe.",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,2
"Para la prescripción adquisitiva extraordinaria se requiere justo título y buena fe.",false,"Art. 2510 CC: la prescripción extraordinaria solo requiere posesión de 10 años. Expresamente no exige título ni buena fe; ambos se presumen de derecho.",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,1
"El error de derecho constituye presunción de buena fe en materia posesoria.",false,"Art. 706 inc. final CC: el error de derecho constituye una presunción de MALA FE (no de buena fe), que no admite prueba en contrario. Es presunción de derecho.",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,2
"La prescripción adquisitiva ordinaria de muebles requiere 2 años de posesión regular.",true,"Art. 2508 CC: muebles requieren 2 años de posesión regular; inmuebles requieren 5 años de posesión regular. Para la extraordinaria, ambos requieren 10 años.",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,1
