afirmacion,respuesta,explicacion,rama,libro,titulo,materia,dificultad
"El plazo para la réplica y la dúplica es de 6 días hábiles cada uno.",true,"Arts. 311 y 312 CPC: 6 días hábiles para la réplica (demandante) y 6 días hábiles para la dúplica (demandado). Son plazos legales y fatales.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_IX,De la réplica y la dúplica,1
"En la réplica el demandante puede alterar completamente las acciones deducidas en la demanda.",false,"Art. 312 CPC: puede ampliar, adicionar o modificar, pero NO alterar las acciones principales ya formuladas. La réplica complementa, no reemplaza.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_IX,De la réplica y la dúplica,2
"La conciliación obligatoria es un trámite esencial cuya omisión es causal de casación en la forma.",true,"Art. 795 Nº 2 + 768 Nº 9 CPC: la conciliación es trámite esencial en primera instancia. Su omisión vicia el procedimiento.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_II,De la conciliación,2
"Las opiniones del juez en la audiencia de conciliación lo inhabilitan para seguir conociendo.",false,"Art. 263 CPC: expresamente establece que las opiniones del juez durante la conciliación NO lo inhabilitan. Es garantía para que pueda actuar como amigable componedor.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_II,De la conciliación,2
"El acta de conciliación tiene el mismo valor que una sentencia ejecutoriada.",true,"Art. 267 CPC: se estima como sentencia ejecutoriada para todos los efectos legales. Produce cosa juzgada y es ejecutable directamente.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_II,De la conciliación,2
"El auto de prueba se notifica por el estado diario.",false,"Art. 48 CPC: el auto de prueba (resolución que recibe la causa a prueba) se notifica por CÉDULA, no por estado diario.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la recepción de la causa a prueba,1
"Contra el auto de prueba procede recurso de apelación directamente.",false,"Art. 319 CPC: procede REPOSICIÓN con apelación SUBSIDIARIA, dentro de 3° día. No se apela directamente: primero se repone, y solo subsidiariamente se apela.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la recepción de la causa a prueba,2
"El término probatorio ordinario es de 20 días hábiles.",true,"Art. 328 CPC: 20 días. Es el plazo principal para rendir toda la prueba. Puede reducirse por acuerdo pero no ampliarse.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la recepción de la causa a prueba,1
"El término probatorio es un plazo individual que corre para cada parte desde su propia notificación.",false,"Es un plazo COMÚN: corre para TODAS las partes conjuntamente desde la ÚLTIMA notificación del auto de prueba. Art. 327 CPC.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la recepción de la causa a prueba,2
"La lista de testigos debe presentarse dentro de los 5 primeros días del término probatorio.",true,"Art. 320 CPC: dentro de los 5 primeros días del probatorio. Si no se presenta en plazo, se pierde el derecho a rendir prueba testimonial.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la recepción de la causa a prueba,1
"El término probatorio ordinario puede ampliarse por decisión del tribunal.",false,"Art. 328 CPC: el término probatorio ordinario es IMPRORROGABLE. Solo puede reducirse por acuerdo de las partes. Para prueba fuera del territorio existe el extraordinario.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la recepción de la causa a prueba,2
"Después de la citación a oír sentencia, las partes pueden seguir presentando prueba.",false,"Arts. 432-433 CPC: la citación cierra el debate. Solo el tribunal puede decretar medidas para mejor resolver (art. 159) de oficio.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la recepción de la causa a prueba,1
"Las medidas para mejor resolver son diligencias probatorias decretadas a petición de parte.",false,"Art. 159 CPC: las medidas para mejor resolver se decretan DE OFICIO por el tribunal, no a petición de parte. Son una excepción al principio dispositivo.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la recepción de la causa a prueba,2
"La conciliación puede ser parcial: el juicio continúa respecto de los puntos no conciliados.",true,"Art. 267 CPC: si la conciliación es parcial, se levanta acta sobre lo acordado y el juicio sigue respecto de los puntos pendientes.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_II,De la conciliación,2
