pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Qué es una caución según el art. 46 CC?","Cualquier obligación que se contrae para la seguridad de otra obligación propia o ajena. Son especies de caución la fianza, la hipoteca y la prenda.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXXVI,De la fianza,1
"¿Cómo se clasifican las cauciones?","1) Personales: un tercero se obliga con su patrimonio (fianza, solidaridad pasiva, cláusula penal). 2) Reales: se afecta un bien específico al cumplimiento (hipoteca, prenda, anticresis).",DERECHO_CIVIL,LIBRO_IV,TITULO_XXXVI,De la fianza,1
"¿Qué es la fianza según el art. 2335 CC?","Obligación accesoria en virtud de la cual una o más personas responden de una obligación ajena, comprometiéndose para con el acreedor a cumplirla en todo o parte, si el deudor principal no la cumple.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXXVI,De la fianza,1
"¿Cuáles son las características de la fianza?","1) Accesoria (depende de la obligación principal), 2) Consensual, 3) Unilateral (solo se obliga el fiador), 4) Gratuita (generalmente), 5) Subsidiaria (el fiador paga solo si el deudor no cumple).",DERECHO_CIVIL,LIBRO_IV,TITULO_XXXVI,De la fianza,1
"¿Qué es el beneficio de excusión según el art. 2357 CC?","El derecho del fiador para exigir que antes de proceder contra él se persiga la deuda en los bienes del deudor principal. Es la manifestación de la subsidiariedad de la fianza.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXXVI,De la fianza,2
"¿Qué es el beneficio de división según el art. 2367 CC?","Si hay varios fiadores de una misma deuda, cada uno responde solo de su cuota. El acreedor debe dividir la acción entre los cofiadores solventes al tiempo de la demanda.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXXVI,De la fianza,2
"¿Puede el fiador renunciar al beneficio de excusión?","Sí. El beneficio de excusión es renunciable (art. 2358 CC). Si el fiador se obliga como fiador y codeudor solidario, renuncia al beneficio de excusión y se le aplican las reglas de la solidaridad.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXXVI,De la fianza,2
"¿Qué derecho tiene el fiador que paga contra el deudor principal?","Acción de reembolso (art. 2370 CC): puede exigir al deudor principal el reembolso de lo pagado, incluyendo capital, intereses, costas y perjuicios. También se subroga legalmente en los derechos del acreedor (art. 1610 Nº 3).",DERECHO_CIVIL,LIBRO_IV,TITULO_XXXVI,De la fianza,2
"¿Qué es la prenda según el art. 2384 CC?","Contrato en que se entrega una cosa mueble a un acreedor para la seguridad de su crédito. La cosa entregada se llama prenda. Confiere al acreedor prendario un derecho real sobre la cosa.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXXVII,Del contrato de prenda,1
"¿Cuáles son las características de la prenda civil?","1) Real (se perfecciona por la entrega de la cosa), 2) Unilateral, 3) Accesoria, 4) Indivisible (toda la prenda garantiza toda la deuda, art. 2405), 5) Genera derecho de retención y derecho de persecución.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXXVII,Del contrato de prenda,1
