pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Qué es la ocupación según el art. 606 CC?","Modo de adquirir el dominio de las cosas que no pertenecen a nadie (res nullius), cuya adquisición no es prohibida por las leyes chilenas o por el derecho internacional, mediante la aprehensión material con ánimo de hacerlas propias.",DERECHO_CIVIL,LIBRO_II,TITULO_IV,De la ocupación,1
"¿Cuáles son los requisitos de la ocupación?","1) Que la cosa sea apropiable, 2) Que no pertenezca a nadie (res nullius o res derelictae), 3) Que su adquisición no esté prohibida, 4) Aprehensión material de la cosa, 5) Ánimo de hacerla propia.",DERECHO_CIVIL,LIBRO_II,TITULO_IV,De la ocupación,2
"¿Puede adquirirse un inmueble por ocupación en Chile?","No. El art. 590 CC establece que todas las tierras sin otro dueño pertenecen al Estado. La ocupación solo opera respecto de bienes muebles sin dueño.",DERECHO_CIVIL,LIBRO_II,TITULO_IV,De la ocupación,1
"¿Qué especies de ocupación reconoce el CC?","1) Caza y pesca (arts. 607-623), 2) Invención o hallazgo (art. 624: cosas sin dueño aparente), 3) Captura bélica (art. 640), 4) Descubrimiento de tesoro (art. 625-626).",DERECHO_CIVIL,LIBRO_II,TITULO_IV,De la ocupación,2
"¿Qué es un tesoro según el art. 625 CC?","Monedas o joyas u otros efectos preciosos que elaborados por el hombre han estado largo tiempo sepultados o escondidos sin que haya memoria ni indicio de su dueño.",DERECHO_CIVIL,LIBRO_II,TITULO_IV,De la ocupación,2
"¿Cómo se reparte el tesoro según el art. 626 CC?","Si el tesoro se descubre en terreno ajeno: mitad para el descubridor y mitad para el dueño del terreno. Si se descubre en terreno propio: todo para el dueño. Si se descubre por encargo del dueño del terreno: todo para el dueño.",DERECHO_CIVIL,LIBRO_II,TITULO_IV,De la ocupación,2
"¿Qué es la accesión según el art. 643 CC?","Modo de adquirir por el cual el dueño de una cosa pasa a serlo de lo que ella produce, o de lo que se junta a ella.",DERECHO_CIVIL,LIBRO_II,TITULO_V,De la accesión,1
"¿Cuántas clases de accesión reconoce el CC?","Dos: 1) Accesión de frutos (o discreta): los frutos de la cosa pertenecen al dueño (art. 643-648). 2) Accesión propiamente tal (o continua): unión de dos cosas de distinto dueño (arts. 649-669).",DERECHO_CIVIL,LIBRO_II,TITULO_V,De la accesión,1
"¿Cuáles son las especies de accesión continua?","1) Accesión de inmueble a inmueble: aluvión (art. 649), avulsión (art. 652), cambio de cauce de río (art. 654), formación de nueva isla (art. 656). 2) Accesión de mueble a mueble: adjunción, especificación, mezcla (arts. 657-663). 3) Accesión de mueble a inmueble: edificación, plantación y siembra (arts. 668-669).",DERECHO_CIVIL,LIBRO_II,TITULO_V,De la accesión,2
"¿Qué es el aluvión según el art. 649 CC?","El aumento que recibe la ribera de un río o lago por el lento e imperceptible retiro de las aguas. El terreno que queda al descubierto accede a las propiedades ribereñas.",DERECHO_CIVIL,LIBRO_II,TITULO_V,De la accesión,2
