pregunta,opcion_a,opcion_b,opcion_c,opcion_d,correcta,explicacion,rama,libro,titulo,materia,dificultad
"La ocupación solo permite adquirir:","Bienes muebles que no pertenecen a nadie","Cualquier bien mueble o inmueble sin dueño","Solo inmuebles abandonados","Bienes corporales e incorporales sin distinción",0,"Art. 606 CC y art. 590 CC: la ocupación solo aplica a muebles. En Chile no hay inmuebles sin dueño: los que carecen de otro dueño pertenecen al Estado.",DERECHO_CIVIL,LIBRO_II,TITULO_IV,De la ocupación,1
"Si se descubre un tesoro en terreno ajeno sin encargo del dueño según el art. 626 CC:","La mitad es para el descubridor y la mitad para el dueño del terreno","Todo es para el dueño del terreno","Todo es para el descubridor","Se reparte en tres partes: descubridor, dueño y Estado",0,"Art. 626 CC: tesoro descubierto en terreno ajeno casualmente se divide por mitades. Si fue por encargo del dueño, todo es del dueño.",DERECHO_CIVIL,LIBRO_II,TITULO_IV,De la ocupación,2
"La accesión según el art. 643 CC es:","Modo de adquirir por el cual el dueño de una cosa pasa a serlo de lo que ella produce o de lo que se junta a ella","Modo de adquirir por entrega con intención de transferir dominio","El derecho de perseguir la cosa en manos de quien se encuentre","La unión temporal de dos cosas muebles",0,"Art. 643 CC: dos vertientes: accesión de frutos (lo que la cosa produce) y accesión propiamente tal (lo que se junta a ella).",DERECHO_CIVIL,LIBRO_II,TITULO_V,De la accesión,1
"Si se edifica con materiales ajenos en suelo propio según el art. 668 CC:","El dueño del suelo se hace dueño del edificio, pagando los materiales al dueño de estos","El dueño de los materiales puede exigir la demolición del edificio","Los materiales siguen perteneciendo a su dueño original","El edificio pertenece por mitades al dueño del suelo y al de los materiales",0,"Art. 668 CC: el suelo es lo principal, el edificio lo accesorio. El dueño del suelo adquiere el edificio pagando el justo precio de los materiales.",DERECHO_CIVIL,LIBRO_II,TITULO_V,De la accesión,2
"La tradición según el art. 670 CC requiere:","Entrega por el dueño con intención de transferir dominio, y capacidad e intención de adquirirlo por parte del adquirente","Solo la entrega material de la cosa","Inscripción en el Registro Civil","Un contrato y el pago del precio",0,"Art. 670 CC: tradición = entrega + intención bilateral (transferir por un lado, adquirir por otro). Requiere título traslaticio válido como antecedente.",DERECHO_CIVIL,LIBRO_II,TITULO_VI,De la tradición,1
"La tradición de inmuebles se efectúa según el art. 686 CC por:","Inscripción del título en el Registro del Conservador de Bienes Raíces","Entrega material del inmueble ante dos testigos","Escritura pública de compraventa","Declaración ante el Oficial del Registro Civil",0,"Art. 686 CC: la tradición de inmuebles y derechos reales sobre inmuebles se efectúa por inscripción en el CBR. La escritura pública es el título; la inscripción es el modo.",DERECHO_CIVIL,LIBRO_II,TITULO_VI,De la tradición,1
"Si el tradente no es dueño de la cosa que entrega según el art. 682 CC:","La tradición no transfiere dominio pero el adquirente obtiene posesión y puede prescribir","La tradición es nula y sin efecto alguno","El adquirente se hace dueño igualmente por buena fe","La tradición transfiere dominio si el adquirente pagó el precio",0,"Art. 682 CC: tradición a non domino. Es válida pero no transfiere dominio (nemo plus iuris). Confiere posesión, lo que habilita para prescripción adquisitiva.",DERECHO_CIVIL,LIBRO_II,TITULO_VI,De la tradición,2
"¿Cuál de las siguientes NO es una forma de tradición de muebles según el art. 684 CC?","Inscripción en el Registro de Vehículos Motorizados","Entrega real de la cosa","Mostrar la cosa (longa manu)","Entregar las llaves del lugar donde se encuentra",0,"El art. 684 CC establece formas reales y simbólicas: entrega material, mostrar, llaves, poner a disposición. La inscripción vehicular no es tradición del CC (es un trámite administrativo).",DERECHO_CIVIL,LIBRO_II,TITULO_VI,De la tradición,2
"La posesión según el art. 700 CC requiere:","Tenencia de una cosa determinada con ánimo de señor o dueño","Solo la tenencia material de la cosa","Un título de dominio inscrito","Autorización judicial para poseer",0,"Art. 700 CC: dos elementos: corpus (tenencia) + animus (ánimo de señor y dueño). Sin animus hay mera tenencia (arrendatario, depositario).",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,1
"El poseedor es reputado dueño según el art. 700 inc. 2 CC. Esta presunción es:","Simplemente legal: se puede destruir probando que otro es el verdadero dueño","De derecho: no admite prueba en contrario","Judicial: el juez la aplica discrecionalmente","Mixta: legal respecto de muebles y de derecho respecto de inmuebles",0,"Art. 700 inc. 2 CC: 'el poseedor es reputado dueño, mientras otra persona no justifique serlo'. Es simplemente legal: admite prueba en contrario.",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,1
"La posesión regular requiere según el art. 702 CC:","Justo título, buena fe, y tradición si el título es traslaticio de dominio","Solo buena fe","Solo justo título inscrito","Sentencia judicial que declare la posesión",0,"Art. 702 CC: tres requisitos (el tercero solo si aplica): 1) justo título, 2) buena fe inicial, 3) tradición si el título es traslaticio. La buena fe no necesita subsistir después.",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,2
"¿Cuál de los siguientes NO es justo título según el art. 703 CC?","El título falsificado","La compraventa","La donación","La ocupación",0,"Art. 704 CC: no son justos títulos el falsificado, el conferido por persona como mandatario o representante sin serlo, el que adolece de nulidad, y el meramente putativo.",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,2
"La buena fe posesoria se presume según el art. 707 CC:","Siempre, excepto en los casos en que la ley establece presunción contraria","Solo si el poseedor tiene título inscrito","Solo respecto de bienes muebles","Nunca, debe probarse por el poseedor",0,"Art. 707 CC: la buena fe se presume. Quien alega mala fe debe probarla. Excepciones: el error de derecho constituye presunción de mala fe (art. 706 inc. final).",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,2
"La mera tenencia según el art. 716 CC:","No se muda en posesión por el solo transcurso del tiempo (es indeleble)","Se convierte en posesión después de 10 años","Se transforma en posesión si el mero tenedor actúa como dueño","Equivale a posesión irregular para efectos de prescripción",0,"Art. 716 CC: 'el simple lapso de tiempo no muda la mera tenencia en posesión'. Es el principio de indelebilidad de la mera tenencia.",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,1
"¿Qué distingue al mero tenedor del poseedor?","El mero tenedor reconoce dominio ajeno; el poseedor se comporta como dueño","El mero tenedor tiene título y el poseedor no","El mero tenedor paga renta y el poseedor no","No hay diferencia relevante entre ambos",0,"Art. 714 CC: el mero tenedor detenta a nombre de otro (arrendatario, comodatario). El poseedor tiene animus domini: se comporta como dueño aunque no lo sea.",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,1
"La posesión de inmuebles inscritos según el art. 724 CC:","Solo puede adquirirse por inscripción en el Conservador","Puede adquirirse por la sola ocupación material","Se adquiere por escritura pública sin necesidad de inscripción","Se adquiere por el mero transcurso de 5 años de ocupación",0,"Art. 724 CC: para cosas cuya tradición debe hacerse por inscripción, nadie puede adquirir posesión sino por este medio. Es la teoría de la posesión inscrita.",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,2
"La prescripción adquisitiva ordinaria de inmuebles requiere:","Posesión regular durante 5 años continuos","Posesión irregular durante 10 años","Posesión regular durante 2 años","Posesión de buena fe durante 15 años",0,"Art. 2508 CC: inmuebles requieren 5 años de posesión regular (justo título + buena fe + tradición). Muebles requieren 2 años de posesión regular.",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,1
"La prescripción adquisitiva extraordinaria requiere:","Posesión de 10 años sin necesidad de título ni buena fe","Posesión regular de 20 años","Posesión inscrita durante 15 años","Sentencia judicial de dominio",0,"Art. 2510 CC: para la extraordinaria basta posesión de 10 años. No se exige título ni buena fe. Se presumen de derecho. Opera para muebles e inmuebles.",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,1
"El poseedor actual puede sumar la posesión de sus antecesores (art. 717 CC). Esto se llama:","Accesión de posesiones","Tradición de posesiones","Novación posesoria","Subrogación posesoria",0,"Art. 717 CC: accesión de posesiones. Permite sumar posesiones con sus calidades y vicios. Útil para completar plazos de prescripción.",DERECHO_CIVIL,LIBRO_II,TITULO_VII,De la posesión,2
