afirmacion,respuesta,explicacion,rama,libro,titulo,materia,dificultad
"La capacidad para ser parte equivale a la capacidad de ejercicio del derecho civil.",false,"La capacidad para ser parte equivale a la capacidad de GOCE (toda persona la tiene). La capacidad PROCESAL equivale a la capacidad de ejercicio (actuar por sí mismo).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_II,De las partes,1
"El patrocinio de abogado debe constituirse en la primera presentación judicial.",true,"Art. 1 Ley 18.120: en la primera presentación que haga cada parte o interesado en asuntos contenciosos o no contenciosos ante cualquier tribunal.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,1
"La falta de patrocinio de abogado tiene la misma sanción que la falta de mandato judicial.",false,"Son sanciones distintas. Sin patrocinio: el escrito se tiene por NO PRESENTADO de inmediato. Sin mandato: el tribunal da plazo de 3 DÍAS para subsanar; si no se cumple, se tiene por no efectuado.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,2
"El mandato judicial se extingue por la muerte del mandante, al igual que el mandato civil.",false,"Art. 396 COT: el mandato judicial NO se extingue por la muerte del mandante. Es una diferencia fundamental con el mandato civil (que sí se extingue, art. 2163 CC).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,2
"Las facultades extraordinarias del art. 7 inc. 2 CPC se entienden conferidas sin mención expresa.",false,"Art. 7 inc. 2 CPC: las facultades extraordinarias NO se entienden conferidas sin mención expresa. Deben otorgarse específicamente: desistirse, aceptar, absolver posiciones, transigir, etc.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,2
"Un estudiante de 2° año de Derecho puede actuar como mandatario judicial.",false,"Art. 2 Ley 18.120: solo estudiantes de 3°, 4° o 5° año de Derecho activamente matriculados. Los de 1° y 2° año no tienen habilitación.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,2
"El tercero coadyuvante puede alterar lo obrado en el juicio antes de su intervención.",false,"Art. 23 CPC: el tercero coadyuvante debe aceptar todo lo obrado hasta el momento de su intervención. No puede retroceder ni alterar actuaciones previas.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_II,De las partes,2
"El litis consorcio obliga a las partes a actuar por medio de un procurador común.",true,"Art. 19 CPC: regla general en caso de pluralidad de partes. Excepción: cuando hay incompatibilidad de intereses (art. 20), cada parte actúa con su propio representante.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_II,De las partes,2
"La pretensión procesal es lo mismo que la acción.",false,"Son conceptos distintos. La acción es el derecho a poner en movimiento la jurisdicción. La pretensión es lo que concretamente se pide al tribunal (ej: que se condene a pagar, que se declare nulo).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_I,De las reglas comunes a todo procedimiento,2
"Cualquier persona puede ejercer una acción popular sin demostrar interés personal.",true,"La acción popular es excepcional: cualquier persona puede ejercerla en defensa de un interés público sin necesidad de interés individual. Ej: obra ruinosa (art. 948 CC).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_I,De las reglas comunes a todo procedimiento,2
"Un egresado de Derecho puede actuar como mandatario judicial indefinidamente.",false,"Art. 2 Ley 18.120: el egresado puede actuar como mandatario judicial solo hasta 3 AÑOS después del egreso. Después debe habilitarse como abogado.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,2
"La acumulación de acciones permite deducir acciones incompatibles en una misma demanda.",true,"Art. 17 CPC: sí permite acciones incompatibles, pero deben deducirse una en subsidio de otra (ej: pido resolución; subsidiariamente, cumplimiento forzado).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_II,De las partes,2
"El mandatario judicial puede delegar el poder sin autorización expresa del mandante.",false,"Art. 7 inc. 2 CPC: la facultad de otorgar poder a terceros (delegar) es una facultad extraordinaria que requiere mención expresa en el mandato.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,2
"Para intervenir como tercero coadyuvante se requiere solo interés futuro en el resultado del juicio.",false,"Art. 23 CPC: se requiere interés ACTUAL en los resultados del juicio. El interés meramente eventual o futuro no habilita la intervención de terceros.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_II,De las partes,2
