afirmacion,respuesta,explicacion,rama,libro,titulo,materia,dificultad
"Todo incidente procesal suspende la tramitación de la causa principal.",false,"Art. 87 CPC: solo los incidentes de previo y especial pronunciamiento suspenden la causa. Los demás se tramitan en cuaderno separado sin suspender.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_IX,De los incidentes,1
"El término probatorio de un incidente ordinario es de 8 días.",true,"Art. 90 CPC: si hay hechos controvertidos sustanciales y pertinentes, el tribunal recibe el incidente a prueba por 8 días. La lista de testigos se presenta en los 2 primeros.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_IX,De los incidentes,1
"La nulidad procesal puede declararse aunque el vicio no haya causado perjuicio.",false,"Principio de trascendencia: no hay nulidad sin perjuicio (pas de nullité sans grief). La parte debe probar que el vicio causó un perjuicio reparable solo con la declaración de nulidad.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_IX,De los incidentes,2
"El incidente de nulidad procesal debe promoverse dentro de 5 días desde que aparezca el vicio.",true,"Art. 83 inc. 2 CPC: 5 días desde que aparezca o se acredite el vicio. Excepción: la incompetencia absoluta puede alegarse en cualquier momento.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_IX,De los incidentes,2
"La incompetencia absoluta del tribunal es un vicio que se sanea por la cosa juzgada.",false,"La incompetencia absoluta (materia, fuero, cuantía) es de orden público y NO se sanea. Puede alegarse en cualquier momento e incluso ser declarada de oficio.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_IX,De los incidentes,3
"El abandono del procedimiento extingue la acción del demandante.",false,"Art. 156 CPC: el abandono NO extingue la acción. Solo se pierde lo obrado (actuaciones, prueba). El demandante puede iniciar un nuevo juicio. El que SÍ extingue la acción es el desistimiento.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVI,Del abandono del procedimiento,1
"El abandono del procedimiento puede ser alegado por cualquiera de las partes.",false,"Art. 153 CPC: solo puede alegarlo el DEMANDADO. Es un beneficio procesal derivado de la inactividad que perjudica al demandante.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVI,Del abandono del procedimiento,1
"El plazo de inactividad para el abandono del procedimiento es de 6 meses.",true,"Art. 152 CPC: 6 meses contados desde la fecha de la última resolución recaída en alguna gestión útil para dar curso progresivo a los autos.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVI,Del abandono del procedimiento,1
"Las medidas precautorias del art. 290 CPC son taxativas y el tribunal no puede decretar otras.",false,"Art. 298 inc. 2 CPC: además de las 4 medidas nominadas del art. 290, el tribunal puede decretar medidas INNOMINADAS cuando las nominadas sean insuficientes.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_V_LIBRO_II,De las medidas precautorias,2
"Las medidas prejudiciales precautorias exigen presentar la demanda dentro de 10 días.",true,"Art. 280 CPC: 10 días desde que se conceden, ampliable a 30 por motivos fundados. Si no se demanda en plazo, la medida queda sin efecto.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_V_LIBRO_II,De las medidas precautorias,2
"El desistimiento de la demanda y el abandono del procedimiento producen los mismos efectos.",false,"Efectos opuestos: el desistimiento EXTINGUE la acción (art. 150). El abandono NO extingue la acción, solo pierde lo obrado (art. 156). El desistimiento es más grave.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XV,Del desistimiento de la demanda,2
"Para obtener medidas precautorias se requiere acompañar comprobantes que constituyan presunción grave del derecho.",true,"Art. 298 CPC: presunción grave del derecho reclamado (fumus boni iuris). Es requisito esencial junto con el periculum in mora (riesgo de insolvencia o disposición).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_V_LIBRO_II,De las medidas precautorias,2
"El tribunal puede declarar la nulidad procesal de oficio.",true,"Art. 83 CPC: el tribunal puede declarar la nulidad de oficio cuando el vicio aparece de manifiesto en el proceso. No necesita que la parte lo solicite.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_IX,De los incidentes,2
"Los incidentes deben promoverse todos simultáneamente si se fundan en hechos que coexisten.",true,"Art. 84 CPC: si los hechos que motivan distintos incidentes coexisten al mismo tiempo, deben promoverse simultáneamente. De lo contrario, pueden ser rechazados de plano.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_IX,De los incidentes,2
