pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Qué son las asignaciones forzosas según el art. 1167 CC?","Las que el testador es obligado a hacer, y que se suplen cuando no las ha hecho, aun con perjuicio de sus disposiciones testamentarias expresas.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,1
"¿Cuáles son las asignaciones forzosas según el art. 1167 CC?","1) Los alimentos que se deben por ley a ciertas personas, 2) Las legítimas, 3) La cuarta de mejoras en la sucesión de los descendientes, ascendientes y del cónyuge.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,1
"¿Qué es la legítima según el art. 1181 CC?","Aquella cuota de los bienes de un difunto que la ley asigna a ciertas personas llamadas legitimarios. Los legitimarios son por consiguiente herederos.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,1
"¿Quiénes son los legitimarios según el art. 1182 CC?","1) Los hijos, personalmente o representados por su descendencia, 2) Los ascendientes, 3) El cónyuge sobreviviente.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,1
"¿Cómo se divide la herencia cuando hay legitimarios?","En cuatro partes: 1) Mitad legitimaria (50%): para los legitimarios según reglas de sucesión intestada, 2) Cuarta de mejoras (25%): distribuible entre descendientes, ascendientes y cónyuge, 3) Cuarta de libre disposición (25%): el testador dispone libremente.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,1
"¿Qué es la mitad legitimaria?","La mitad del acervo líquido (después de acervo imaginario si corresponde) que se destina a los legitimarios. Se distribuye entre ellos según las reglas de la sucesión intestada (art. 1184 CC).",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,1
"¿Qué es la cuarta de mejoras según el art. 1195 CC?","La cuarta parte del acervo que el testador puede asignar a uno o más de sus descendientes, ascendientes o cónyuge sobreviviente. No es de libre disposición: solo puede favorecer a estas personas.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,2
"¿A quiénes puede beneficiar la cuarta de mejoras?","Solo a descendientes (hijos, nietos), ascendientes (padres, abuelos) y cónyuge sobreviviente. No puede destinarse a extraños ni a colaterales (art. 1195 CC).",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,2
"¿Qué es la cuarta de libre disposición?","La cuarta parte del acervo líquido de que el testador puede disponer a su arbitrio, sin limitación. Puede dejarla a cualquier persona, sea o no legitimario, incluso a un extraño.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,1
"¿Qué ocurre si no hay testamento respecto de la cuarta de mejoras y la de libre disposición?","Se acumulan a la mitad legitimaria y se distribuyen entre los legitimarios según las reglas de la sucesión intestada. No hay mejoras ni libre disposición sin testamento.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,2
"¿Qué es la legítima rigorosa según el art. 1184 CC?","La porción que corresponde a cada legitimario dentro de la mitad legitimaria. Se calcula dividiendo la mitad legitimaria entre los legitimarios según las reglas de la sucesión intestada.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,2
