pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Qué son los esponsales según el art. 98 CC?","La promesa de matrimonio mutuamente aceptada. Es un hecho privado que las leyes someten enteramente al honor y conciencia del individuo, y que no produce obligación alguna ante la ley civil.",DERECHO_CIVIL,LIBRO_I,TITULO_III,De los esponsales,1
"¿Puede demandarse indemnización de perjuicios por incumplimiento de esponsales?","No. El art. 98 CC establece que no se puede pedir indemnización de perjuicios. Tampoco da lugar a multa u otra pena. No produce obligación civil alguna.",DERECHO_CIVIL,LIBRO_I,TITULO_III,De los esponsales,1
"¿Qué ocurre con las donaciones hechas por causa del matrimonio prometido si este no se celebra?","Según el art. 99 CC, puede pedirse la restitución de las cosas donadas y entregadas bajo la condición de un matrimonio que no se ha efectuado.",DERECHO_CIVIL,LIBRO_I,TITULO_III,De los esponsales,2
"¿Es admisible la confesión de esponsales como prueba según el art. 101 CC?","La confesión de esponsales no se admite sino como base para una demanda de restitución de las cosas donadas con ocasión del matrimonio prometido y no celebrado.",DERECHO_CIVIL,LIBRO_I,TITULO_III,De los esponsales,2
"¿Cómo define el art. 102 CC el matrimonio?","Un contrato solemne por el cual un hombre y una mujer se unen actual e indisolublemente, y por toda la vida, con el fin de vivir juntos, de procrear, y de auxiliarse mutuamente.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,1
"¿Cuáles son los requisitos de existencia del matrimonio?","1) Diversidad de sexo (hombre y mujer, art. 102 CC), 2) Consentimiento libre y espontáneo, 3) Presencia del Oficial del Registro Civil (o ministro de culto con ratificación). Sin estos, el matrimonio es jurídicamente inexistente.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,1
"¿Cuáles son los requisitos de validez del matrimonio?","1) Consentimiento libre y espontáneo (sin vicios), 2) Capacidad de los contrayentes (ausencia de impedimentos dirimentes), 3) Cumplimiento de las solemnidades legales.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,2
"¿Qué son los impedimentos dirimentes?","Prohibiciones legales cuya infracción acarrea la nulidad del matrimonio. Pueden ser absolutos (afectan a la persona en sí, impidiendo casarse con cualquiera) o relativos (impiden casarse con ciertas personas determinadas).",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,1
"¿Cuáles son los impedimentos dirimentes absolutos según el art. 5 de la Ley 19.947?","1) Los que se hallaren ligados por vínculo matrimonial no disuelto, 2) Los menores de 16 años, 3) Los que se hallaren privados del uso de razón o que por trastorno o anomalía psíquica sean incapaces de formar comunidad de vida, 4) Los que carecieren de suficiente juicio o discernimiento para comprender los derechos y deberes del matrimonio, 5) Los que no pudieren expresar claramente su voluntad.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,2
"¿Cuáles son los impedimentos dirimentes relativos según el art. 6 de la Ley 19.947?","1) Parentesco por consanguinidad entre ascendientes y descendientes (sin límite de grado), 2) Parentesco por consanguinidad en segundo grado colateral (hermanos), 3) El adoptado con alguno de sus adoptantes (Ley 19.620).",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,2
"¿Qué son los impedimentos impedientes o prohibiciones?","Requisitos cuya omisión NO acarrea nulidad del matrimonio, sino otras sanciones (civiles o penales). Ej: falta de consentimiento de ascendientes para menores de 18 (art. 105 CC), falta de inventario solemne en segundas nupcias.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,2
"¿Qué edad mínima se requiere para contraer matrimonio según la Ley 19.947?","16 años cumplidos. Los menores de 16 no pueden contraer matrimonio (impedimento dirimente absoluto, art. 5 Nº 2). Los menores de 18 pero mayores de 16 requieren consentimiento de sus ascendientes.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,1
"¿Quiénes deben dar su consentimiento para el matrimonio de un menor de 18 años según los arts. 105-111 CC?","En orden: 1) Ambos padres, 2) Si falta uno, el otro, 3) El ascendiente más próximo, 4) El curador general, 5) El Oficial del Registro Civil. El disenso (negativa) no necesita ser fundado si proviene de los padres.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,2
"¿Qué sanción tiene el matrimonio de un menor de 18 sin el consentimiento requerido?","NO es nulo. La sanción es que el menor puede ser desheredado por el ascendiente cuyo consentimiento debió obtener (art. 114 CC), y pierde la mitad de los derechos hereditarios intestados.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,2
"¿Cuáles son los vicios del consentimiento en materia matrimonial según el art. 8 de la Ley 19.947?","1) Error acerca de la identidad de la persona del otro contrayente, 2) Error acerca de alguna de sus cualidades personales que atendida la naturaleza de los fines del matrimonio ha de ser estimada como determinante para otorgar el consentimiento, 3) Fuerza (amenaza injusta, grave y determinante).",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,2
"¿Es vicio del consentimiento matrimonial el dolo?","No. A diferencia de los contratos patrimoniales, el dolo NO es vicio del consentimiento matrimonial. Solo son vicios el error (en identidad o cualidades personales) y la fuerza.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,2
"¿Cuáles son las solemnidades del matrimonio civil?","1) Manifestación: los contrayentes dan a conocer su intención al Oficial del Registro Civil, 2) Información: declaración de dos testigos sobre la inexistencia de impedimentos, 3) Celebración: ante el Oficial del Registro Civil y dos testigos, con las palabras sacramentales.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,2
"¿Se puede celebrar matrimonio ante un ministro de culto según la Ley 19.947?","Sí. El art. 20 de la Ley 19.947 permite la celebración religiosa con efectos civiles, siempre que se levante acta y se inscriba ante el Registro Civil dentro de 8 días. Sin inscripción, el matrimonio no produce efectos civiles.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,2
"¿Cuál es el plazo para inscribir el matrimonio religioso en el Registro Civil?","8 días desde la celebración religiosa (art. 20 Ley 19.947). Vencido este plazo sin inscripción, el matrimonio religioso no produce efecto civil alguno.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,1
"¿Cuáles son los deberes y derechos entre los cónyuges según el art. 131 CC?","1) Deber de fidelidad, 2) Deber de socorro (auxilio económico), 3) Deber de ayuda mutua (apoyo moral), 4) Derecho y deber de vivir en el hogar común, 5) Deber de respeto recíproco, 6) Deber de protección recíproca.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,1
"¿Qué es el deber de fidelidad entre cónyuges?","La obligación de guardarse fe mutuamente (art. 131 CC). Su infracción constituye adulterio, que es causal de separación judicial y divorcio. El adulterio se define como la relación sexual con persona distinta del cónyuge.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,1
"¿Qué es el deber de socorro según el art. 134 CC?","La obligación de proveer a las necesidades de la vida común. Se traduce en la obligación alimentaria entre cónyuges. El marido y la mujer deben proveer a las necesidades de la familia común atendiendo a sus facultades económicas.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,2
"¿Cuáles son los regímenes matrimoniales que pueden pactar los cónyuges en Chile?","1) Sociedad conyugal (régimen legal supletorio), 2) Separación total de bienes (pactada en capitulaciones o por sentencia judicial), 3) Participación en los gananciales (pactada en capitulaciones o como sustitución posterior).",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,1
"¿Qué son las capitulaciones matrimoniales según el art. 1715 CC?","Convenciones de carácter patrimonial que celebran los esposos antes de contraer matrimonio o en el acto de su celebración. Pueden pactar separación total de bienes, participación en los gananciales, y otros acuerdos patrimoniales.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,2
"¿Qué régimen matrimonial se aplica si los cónyuges no pactan nada?","La sociedad conyugal (art. 135 CC). Es el régimen legal supletorio: se aplica de pleno derecho si los cónyuges no han pactado separación de bienes ni participación en los gananciales.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,1
"¿Cuáles son las causales de terminación del matrimonio según el art. 42 de la Ley 19.947?","1) Muerte natural de uno de los cónyuges, 2) Muerte presunta (cumplidos los plazos legales), 3) Sentencia firme de nulidad, 4) Sentencia firme de divorcio.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,1
"¿En qué se diferencia la nulidad del divorcio?","La nulidad opera retroactivamente: se entiende que el matrimonio nunca existió válidamente (salvo el matrimonio putativo). El divorcio opera hacia el futuro: pone fin a un matrimonio que fue válido, sin efecto retroactivo.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,2
"¿Qué es el matrimonio putativo según el art. 51 de la Ley 19.947?","El matrimonio nulo que ha sido celebrado o ratificado ante el Oficial del Registro Civil, produce los mismos efectos civiles que el válido respecto del cónyuge que, de buena fe y con justa causa de error, lo contrajo. Cesa la buena fe desde la ejecutoria de la sentencia de nulidad.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,2
"¿Cuáles son los requisitos del matrimonio putativo?","1) Matrimonio nulo, 2) Celebrado o ratificado ante Oficial del Registro Civil, 3) Buena fe de al menos uno de los cónyuges, 4) Justa causa de error.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,2
"¿Cuáles son las causales de nulidad del matrimonio según la Ley 19.947?","1) Matrimonio contraído existiendo impedimento dirimente (arts. 44-45), 2) Falta de consentimiento libre y espontáneo (vicios: error o fuerza, art. 44 letra b), 3) Falta de testigos hábiles (art. 45).",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,2
"¿La acción de nulidad de matrimonio prescribe?","Como regla general, NO prescribe durante la vida de los cónyuges (art. 48 Ley 19.947). Excepción: la nulidad por vicio de fuerza prescribe en 3 años desde que cesa la fuerza. La de menor de 16 años prescribe al cumplir la mayoría de edad.",DERECHO_CIVIL,LIBRO_I,TITULO_IV,Del matrimonio,3
"¿Qué es la separación de hecho según la Ley 19.947?","El cese de la convivencia entre los cónyuges, sin intervención judicial. Puede ser de común acuerdo o unilateral. Es relevante como requisito temporal para el divorcio.",DERECHO_CIVIL,LIBRO_I,TITULO_V,De la separación de los cónyuges,1
"¿Cómo se regula la separación de hecho de común acuerdo?","Los cónyuges pueden regular sus relaciones mutuas (alimentos, bienes, hijos) mediante un acuerdo completo y suficiente. Debe constar en escritura pública o acta ante Oficial del Registro Civil, protocolizada o inscrita al margen de la inscripción de matrimonio (art. 22 Ley 19.947).",DERECHO_CIVIL,LIBRO_I,TITULO_V,De la separación de los cónyuges,2
"¿Qué es la separación judicial según la Ley 19.947?","La decretada por sentencia judicial a petición de uno o ambos cónyuges. No disuelve el matrimonio pero autoriza a los cónyuges a vivir separados y produce efectos patrimoniales.",DERECHO_CIVIL,LIBRO_I,TITULO_V,De la separación de los cónyuges,1
"¿Cuáles son las causales de separación judicial?","1) Falta imputable a uno de los cónyuges que constituya violación grave de los deberes y obligaciones matrimoniales o para con los hijos (art. 26 Ley 19.947), 2) Cese de convivencia, a solicitud de cualquiera de los cónyuges (art. 27).",DERECHO_CIVIL,LIBRO_I,TITULO_V,De la separación de los cónyuges,2
"¿Qué efectos produce la separación judicial?","1) Se disuelve la sociedad conyugal o el régimen de participación en los gananciales, 2) Subsiste el deber de fidelidad y socorro, 3) Subsiste el vínculo matrimonial (no pueden volver a casarse), 4) Se determina régimen de alimentos y cuidado de hijos.",DERECHO_CIVIL,LIBRO_I,TITULO_V,De la separación de los cónyuges,2
"¿Puede reanudarse la vida en común después de la separación judicial?","Sí. El art. 38 de la Ley 19.947 permite a los cónyuges separados judicialmente reanudar la vida en común. Para que produzca efectos frente a terceros deben revocar la sentencia inscrita.",DERECHO_CIVIL,LIBRO_I,TITULO_V,De la separación de los cónyuges,2
"¿Cuáles son las causales de divorcio según la Ley 19.947?","1) Divorcio-sanción: falta imputable a uno de los cónyuges que constituya violación grave de deberes y obligaciones y torne intolerable la vida en común (art. 54), 2) Divorcio por cese de convivencia unilateral: 3 años de cese (art. 55 inc. 3), 3) Divorcio de común acuerdo: 1 año de cese de convivencia (art. 55 inc. 1).",DERECHO_CIVIL,LIBRO_I,TITULO_V,De la separación de los cónyuges,2
"¿Qué plazo de cese de convivencia se requiere para el divorcio de común acuerdo?","1 año de cese efectivo de la convivencia (art. 55 inc. 1 Ley 19.947). Además, los cónyuges deben acompañar un acuerdo regulador completo y suficiente.",DERECHO_CIVIL,LIBRO_I,TITULO_V,De la separación de los cónyuges,1
"¿Qué plazo de cese de convivencia se requiere para el divorcio unilateral?","3 años de cese efectivo de la convivencia (art. 55 inc. 3 Ley 19.947). Lo solicita uno de los cónyuges sin necesidad de acuerdo del otro.",DERECHO_CIVIL,LIBRO_I,TITULO_V,De la separación de los cónyuges,1
"¿Qué es la compensación económica según los arts. 61-66 de la Ley 19.947?","El derecho del cónyuge que durante el matrimonio no pudo desarrollar una actividad remunerada o lucrativa, o lo hizo en menor medida de lo que podía y quería, por haberse dedicado al cuidado del hogar o de los hijos, a recibir una compensación del otro al momento del divorcio o nulidad.",DERECHO_CIVIL,LIBRO_I,TITULO_V,De la separación de los cónyuges,2
"¿Qué factores considera el juez para fijar la compensación económica?","Art. 62 Ley 19.947: 1) Duración del matrimonio y de la vida en común, 2) Situación patrimonial de ambos, 3) Buena o mala fe, 4) Edad y estado de salud del beneficiario, 5) Situación previsional, 6) Cualificación profesional y posibilidades de acceso al mercado laboral, 7) Colaboración prestada a las actividades lucrativas del otro.",DERECHO_CIVIL,LIBRO_I,TITULO_V,De la separación de los cónyuges,3
"¿Puede el juez denegar la compensación económica?","Sí. Según el art. 62 inc. 2 Ley 19.947, si se decretó divorcio por culpa de uno de los cónyuges (divorcio-sanción), el juez puede denegar la compensación económica al cónyuge culpable o disminuir prudencialmente su monto.",DERECHO_CIVIL,LIBRO_I,TITULO_V,De la separación de los cónyuges,3
"¿Qué efectos produce el divorcio?","1) Pone fin al matrimonio (art. 53 Ley 19.947), 2) Los cónyuges adquieren estado civil de divorciados, 3) Pueden volver a contraer matrimonio, 4) Cesa el deber de fidelidad, 5) Se resuelven derechos sucesorios recíprocos, 6) Puede dar lugar a compensación económica.",DERECHO_CIVIL,LIBRO_I,TITULO_V,De la separación de los cónyuges,1
"¿Qué es el acuerdo completo y suficiente exigido para el divorcio de común acuerdo?","El que regula: 1) Relaciones mutuas entre los cónyuges (alimentos), 2) Régimen de bienes (liquidación), 3) Alimentos para los hijos, 4) Cuidado personal de los hijos, 5) Relación directa y regular (visitas). Debe resguardar el interés superior de los hijos (art. 55 Ley 19.947).",DERECHO_CIVIL,LIBRO_I,TITULO_V,De la separación de los cónyuges,2
"¿Cuáles son ejemplos de falta imputable para el divorcio-sanción del art. 54 Ley 19.947?","1) Atentado contra la vida o malos tratos graves, 2) Adulterio, 3) Condena ejecutoriada por delitos contra el orden de las familias o contra la moralidad pública, 4) Conducta homosexual, 5) Alcoholismo o drogadicción que constituya impedimento grave para la convivencia armoniosa, 6) Tentativa de prostituir al otro cónyuge o a los hijos.",DERECHO_CIVIL,LIBRO_I,TITULO_V,De la separación de los cónyuges,2
"¿Es el divorcio una causal de emancipación de los hijos?","No. El divorcio no afecta la patria potestad ni produce emancipación. Solo debe regularse el cuidado personal y la relación directa y regular con el padre que no tenga el cuidado.",DERECHO_CIVIL,LIBRO_I,TITULO_V,De la separación de los cónyuges,2
