pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Cómo se clasifican los bienes según su naturaleza en el art. 565 CC?","En corporales e incorporales. Corporales son los que tienen un ser real y pueden ser percibidos por los sentidos (casa, libro). Incorporales son los que consisten en meros derechos (créditos, servidumbres).",DERECHO_CIVIL,LIBRO_II,TITULO_I,De las varias clases de bienes,1
"¿Cómo se subdividen los bienes corporales según el art. 566 CC?","En muebles e inmuebles. Los muebles pueden transportarse de un lugar a otro. Los inmuebles no pueden transportarse (tierras, minas, edificios).",DERECHO_CIVIL,LIBRO_II,TITULO_I,De las varias clases de bienes,1
"¿Cómo se subdividen los bienes incorporales según el art. 576 CC?","En derechos reales y derechos personales. Los derechos reales se ejercen sobre una cosa sin respecto a determinada persona. Los derechos personales solo pueden reclamarse de ciertas personas.",DERECHO_CIVIL,LIBRO_II,TITULO_I,De las varias clases de bienes,1
"¿Qué es un derecho real según el art. 577 CC?","El que tenemos sobre una cosa sin respecto a determinada persona. Son derechos reales el de dominio, el de herencia, los de usufructo, uso o habitación, los de servidumbres activas, el de prenda y el de hipoteca.",DERECHO_CIVIL,LIBRO_II,TITULO_I,De las varias clases de bienes,1
"¿Qué es un derecho personal según el art. 578 CC?","El que solo puede reclamarse de ciertas personas que, por un hecho suyo o la sola disposición de la ley, han contraído las obligaciones correlativas. Se llaman también créditos.",DERECHO_CIVIL,LIBRO_II,TITULO_I,De las varias clases de bienes,1
"¿Cuáles son los derechos reales enumerados en el art. 577 CC?","Dominio, herencia, usufructo, uso, habitación, servidumbres activas, prenda e hipoteca. De estos nacen las acciones reales (art. 577 inc. 2).",DERECHO_CIVIL,LIBRO_II,TITULO_I,De las varias clases de bienes,1
"¿Qué diferencia hay entre acción real y acción personal según el art. 577 CC?","De los derechos reales nacen las acciones reales (se dirigen contra cualquier persona que perturbe el derecho). De los derechos personales nacen las acciones personales (se dirigen solo contra el deudor obligado).",DERECHO_CIVIL,LIBRO_II,TITULO_I,De las varias clases de bienes,2
"¿Qué son muebles por naturaleza según el art. 567 CC?","Los que pueden transportarse de un lugar a otro, sea moviéndose ellos a sí mismos (semovientes, como los animales) o sea que solo se muevan por una fuerza externa (cosas inanimadas, como un libro).",DERECHO_CIVIL,LIBRO_II,TITULO_I,De las varias clases de bienes,1
"¿Qué son inmuebles por naturaleza según el art. 568 CC?","Las cosas que no pueden transportarse de un lugar a otro, como las tierras y minas, y las que adhieren permanentemente a ellas, como los edificios y árboles.",DERECHO_CIVIL,LIBRO_II,TITULO_I,De las varias clases de bienes,1
"¿Qué son inmuebles por adherencia según el art. 568 CC?","Las cosas que adhieren permanentemente a un inmueble, como los edificios, árboles y plantas mientras están unidos al suelo por sus raíces. Son inmuebles aunque por su naturaleza sean muebles.",DERECHO_CIVIL,LIBRO_II,TITULO_I,De las varias clases de bienes,1
"¿Qué son inmuebles por destinación según el art. 570 CC?","Las cosas muebles que se reputan inmuebles por estar permanentemente destinadas al uso, cultivo y beneficio de un inmueble. Ej: los utensilios de labranza o minería, los animales destinados al cultivo.",DERECHO_CIVIL,LIBRO_II,TITULO_I,De las varias clases de bienes,2
"¿Qué son muebles por anticipación según el art. 571 CC?","Los productos de los inmuebles y las cosas accesorias a ellos, como frutos, maderas y animales de un fundo, que se reputan muebles aun antes de su separación, para el efecto de constituir un derecho sobre ellos a favor de otra persona que el dueño.",DERECHO_CIVIL,LIBRO_II,TITULO_I,De las varias clases de bienes,2
"¿Qué comprende la palabra 'muebles' usada sola según el art. 574 CC?","Solo los muebles de una casa destinados a su uso y adorno. No comprende dinero, documentos, colecciones, libros ni ropas del cuerpo.",DERECHO_CIVIL,LIBRO_II,TITULO_I,De las varias clases de bienes,2
"¿Qué son las cosas fungibles según el art. 575 CC?","Las que en concepto de las partes pueden ser reemplazadas por otras del mismo género, cantidad y calidad. Ej: dinero, trigo, vino corriente. Se oponen a las especies o cuerpos ciertos.",DERECHO_CIVIL,LIBRO_II,TITULO_I,De las varias clases de bienes,1
"¿Qué son las cosas consumibles?","Las que se destruyen por el primer uso, sea natural (alimentos al comerlos) o civilmente (dinero al gastarlo). Se oponen a las no consumibles, que pueden usarse repetidamente sin destruirse.",DERECHO_CIVIL,LIBRO_II,TITULO_I,De las varias clases de bienes,1
"¿Qué son los bienes divisibles e indivisibles?","Divisibles son los que pueden fraccionarse sin perder su identidad ni valor proporcional. Indivisibles son los que no pueden fraccionarse sin destruirse o alterarse sustancialmente. La clasificación puede ser física o intelectual.",DERECHO_CIVIL,LIBRO_II,TITULO_I,De las varias clases de bienes,2
"¿Qué son las cosas singulares y universales?","Singulares: constituyen una unidad natural o artificial (un caballo, un edificio). Universales: agrupaciones de cosas singulares sin conexión física, designadas con un nombre común (biblioteca, rebaño, herencia).",DERECHO_CIVIL,LIBRO_II,TITULO_I,De las varias clases de bienes,2
"¿Qué son las cosas principales y accesorias?","Principal: la que subsiste por sí misma sin necesidad de otra. Accesoria: la que existe para complementar, adornar o completar la principal. Rige el principio 'lo accesorio sigue la suerte de lo principal'.",DERECHO_CIVIL,LIBRO_II,TITULO_I,De las varias clases de bienes,2
"¿Qué es el dominio o propiedad según el art. 582 CC?","El derecho real en una cosa corporal, para gozar y disponer de ella arbitrariamente; no siendo contra la ley o contra derecho ajeno.",DERECHO_CIVIL,LIBRO_II,TITULO_II,Del dominio,1
"¿Cuáles son las facultades o atributos del dominio?","1) Uso (ius utendi): servirse de la cosa, 2) Goce (ius fruendi): percibir los frutos, 3) Disposición (ius abutendi): enajenar, gravar, transformar o destruir la cosa.",DERECHO_CIVIL,LIBRO_II,TITULO_II,Del dominio,1
"¿Cuáles son las características del dominio?","1) Real (se ejerce sobre una cosa), 2) Absoluto (confiere las máximas facultades), 3) Exclusivo (se opone a terceros), 4) Perpetuo (no se extingue por el no uso, salvo prescripción adquisitiva de otro). Tiene protección constitucional (art. 19 Nº 24 CPR).",DERECHO_CIVIL,LIBRO_II,TITULO_II,Del dominio,2
"¿Qué limita el ejercicio del dominio según el art. 582 CC?","Dos límites: 1) La ley (limitaciones legales como expropiación, servidumbres legales, función social de la propiedad), 2) El derecho ajeno (no puede ejercerse en perjuicio de terceros, teoría del abuso del derecho).",DERECHO_CIVIL,LIBRO_II,TITULO_II,Del dominio,2
"¿Qué establece el art. 583 CC sobre la propiedad de los bienes incorporales?","Sobre las cosas incorporales hay también una especie de propiedad. Así, el usufructuario tiene la propiedad de su derecho de usufructo. Esto permite aplicar la garantía constitucional de propiedad a los derechos.",DERECHO_CIVIL,LIBRO_II,TITULO_II,Del dominio,2
"¿Cuáles son los modos de adquirir el dominio según el art. 588 CC?","1) Ocupación, 2) Accesión, 3) Tradición, 4) Sucesión por causa de muerte, 5) Prescripción adquisitiva. La ley es también un modo de adquirir (discutido doctrinariamente).",DERECHO_CIVIL,LIBRO_II,TITULO_II,Del dominio,1
"¿Cómo se clasifican los modos de adquirir el dominio?","1) Originarios (ocupación, accesión, prescripción) vs. derivativos (tradición, sucesión), 2) A título singular (ocupación, accesión, tradición) vs. a título universal (sucesión, prescripción en herencia), 3) A título gratuito (sucesión, ocupación) vs. oneroso (tradición con compraventa), 4) Entre vivos (tradición) vs. por causa de muerte (sucesión).",DERECHO_CIVIL,LIBRO_II,TITULO_II,Del dominio,2
"¿Qué diferencia hay entre un modo de adquirir originario y uno derivativo?","Originario: el adquirente no recibe el derecho de un antecesor; nace nuevo en él (ocupación, accesión, prescripción). Derivativo: el derecho se transmite o transfiere de un titular anterior al nuevo (tradición, sucesión por causa de muerte).",DERECHO_CIVIL,LIBRO_II,TITULO_II,Del dominio,2
"¿Qué importancia tiene la distinción entre modos originarios y derivativos?","En los modos derivativos, nadie puede transferir más derechos de los que tiene (nemo plus iuris ad alium transferre potest). En los originarios, el derecho nace libre de vicios del antecesor.",DERECHO_CIVIL,LIBRO_II,TITULO_II,Del dominio,3
"¿Qué relación hay entre título y modo de adquirir en el derecho chileno?","Para adquirir el dominio se requiere un título (el acto jurídico que justifica la adquisición, ej: compraventa) Y un modo (el hecho que efectivamente transfiere el dominio, ej: tradición). Es el sistema de 'título + modo' o dualista.",DERECHO_CIVIL,LIBRO_II,TITULO_II,Del dominio,2
"¿Qué es el título en el sistema de adquisición del dominio?","El antecedente jurídico que justifica la adquisición. Puede ser traslaticio de dominio (compraventa, permuta, donación) o constitutivo (ocupación, accesión, prescripción, donde título y modo se confunden).",DERECHO_CIVIL,LIBRO_II,TITULO_II,Del dominio,2
"¿Qué son los títulos traslaticios de dominio?","Los que por su naturaleza sirven para transferir el dominio. Ej: compraventa (art. 1793), permuta (art. 1897), donación (art. 1386), aporte en sociedad. Son los que habilitan para una posterior tradición.",DERECHO_CIVIL,LIBRO_II,TITULO_II,Del dominio,2
"¿Qué son los frutos según el CC?","Lo que una cosa produce periódica y repetidamente sin alterar su sustancia. Pueden ser naturales (productos de la naturaleza con o sin industria humana, art. 643) o civiles (utilidad equivalente, como la renta de arrendamiento, art. 647).",DERECHO_CIVIL,LIBRO_II,TITULO_II,Del dominio,1
"¿Qué diferencia hay entre frutos y productos?","Los frutos se generan periódicamente sin alterar la sustancia de la cosa (manzanas de un manzano). Los productos disminuyen la cosa al extraerse, sin periodicidad (minerales extraídos de una mina).",DERECHO_CIVIL,LIBRO_II,TITULO_II,Del dominio,2
"¿Cuáles son los estados de los frutos naturales según el art. 645 CC?","1) Pendientes: mientras adhieren a la cosa que los produce, 2) Percibidos: una vez separados de la cosa, 3) Consumidos: una vez que han sido consumidos verdaderamente o se han enajenado.",DERECHO_CIVIL,LIBRO_II,TITULO_II,Del dominio,2
"¿Qué son los bienes nacionales según el art. 589 CC?","Los que pertenecen a la nación toda. Se subdividen en: 1) Bienes nacionales de uso público (calles, plazas, puentes, caminos, mar adyacente), y 2) Bienes del Estado o bienes fiscales.",DERECHO_CIVIL,LIBRO_II,TITULO_III,De los bienes nacionales,1
