pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Qué clases de filiación reconoce el Código Civil después de la Ley 19.585?","1) Filiación determinada: matrimonial o no matrimonial, 2) Filiación no determinada, 3) Filiación adoptiva (Ley 19.620). La Ley 19.585 eliminó la distinción entre hijos legítimos, naturales e ilegítimos.",DERECHO_CIVIL,LIBRO_I,TITULO_VII,De la filiación,1
"¿Cuándo la filiación es matrimonial según el art. 180 CC?","Cuando existe matrimonio entre los padres al tiempo de la concepción o del nacimiento del hijo. También es matrimonial la del hijo cuyos padres contraen matrimonio con posterioridad a su nacimiento (matrimonio posterior).",DERECHO_CIVIL,LIBRO_I,TITULO_VII,De la filiación,1
"¿Cuándo la filiación es no matrimonial?","Cuando los padres no están casados entre sí al tiempo de la concepción ni del nacimiento. Se determina legalmente por reconocimiento voluntario o por sentencia judicial (art. 186 CC).",DERECHO_CIVIL,LIBRO_I,TITULO_VII,De la filiación,1
"¿Qué principio fundamental rige en materia de filiación después de la Ley 19.585?","El principio de igualdad de los hijos: todos los hijos tienen los mismos derechos, sean de filiación matrimonial, no matrimonial o adoptiva. Se eliminaron las categorías discriminatorias.",DERECHO_CIVIL,LIBRO_I,TITULO_VII,De la filiación,1
"¿Qué es la presunción de paternidad del marido según el art. 184 CC?","Se presumen hijos del marido los nacidos después de la celebración del matrimonio y dentro de los 300 días siguientes a su disolución o a la separación judicial. Es presunción simplemente legal.",DERECHO_CIVIL,LIBRO_I,TITULO_VII,De la filiación,2
"¿Cómo se determina la filiación matrimonial?","1) Por el hecho del nacimiento durante el matrimonio (presunción de paternidad, art. 184), 2) Por el acta de matrimonio si se reconoce un hijo en ella, 3) Por sentencia judicial firme en juicio de filiación.",DERECHO_CIVIL,LIBRO_I,TITULO_VII,De la filiación,2
"¿Cómo se determina la filiación no matrimonial según el art. 186 CC?","Por dos vías: 1) Reconocimiento voluntario del padre, la madre o ambos (art. 187 CC), 2) Por sentencia judicial firme recaída en juicio de filiación.",DERECHO_CIVIL,LIBRO_I,TITULO_VII,De la filiación,1
"¿Cómo puede hacerse el reconocimiento voluntario de un hijo según el art. 187 CC?","1) Ante el Oficial del Registro Civil al momento de inscribir el nacimiento, 2) En acta extendida ante cualquier Oficial del RC, 3) En escritura pública, 4) En acto testamentario.",DERECHO_CIVIL,LIBRO_I,TITULO_VII,De la filiación,2
"¿Qué características tiene el reconocimiento voluntario de un hijo?","Es: 1) Unilateral (no requiere aceptación del hijo, salvo si es mayor), 2) Irrevocable (art. 189 CC), 3) Solemne (debe constar en los instrumentos del art. 187), 4) Puede ser expreso o tácito.",DERECHO_CIVIL,LIBRO_I,TITULO_VII,De la filiación,2
"¿Qué es el reconocimiento tácito según el art. 188 inc. 2 CC?","El que se produce cuando en la inscripción de nacimiento del hijo se indica el nombre del padre o madre, a petición de cualquiera de ellos.",DERECHO_CIVIL,LIBRO_I,TITULO_VII,De la filiación,2
"¿Puede repudiarse el reconocimiento según el art. 191 CC?","Sí. El hijo reconocido puede repudiar el reconocimiento dentro del plazo de 1 año desde que toma conocimiento del reconocimiento (si es capaz), o dentro de 1 año desde que alcanza la plena capacidad.",DERECHO_CIVIL,LIBRO_I,TITULO_VII,De la filiación,3
"¿Cuáles son las acciones de filiación según el Título VIII del CC?","1) Acción de reclamación de filiación (para determinarla), 2) Acción de impugnación de filiación (para destruirla), 3) Acción de desconocimiento de paternidad (caso especial del marido).",DERECHO_CIVIL,LIBRO_I,TITULO_VIII,De las acciones de filiación,1
"¿Qué es la acción de reclamación de filiación?","La que permite establecer la filiación no determinada, o modificar la existente. Puede ser de filiación matrimonial (art. 204 CC) o no matrimonial (art. 205 CC).",DERECHO_CIVIL,LIBRO_I,TITULO_VIII,De las acciones de filiación,1
"¿Quiénes pueden ejercer la acción de reclamación de filiación matrimonial según el art. 204 CC?","1) Cualquiera de los cónyuges (padre o madre), 2) El hijo, 3) Los herederos del hijo fallecido en ciertos casos.",DERECHO_CIVIL,LIBRO_I,TITULO_VIII,De las acciones de filiación,2
"¿Quiénes pueden ejercer la acción de reclamación de filiación no matrimonial según el art. 205 CC?","1) El hijo personalmente o su representante legal, 2) Los herederos del hijo, si falleció siendo incapaz o dentro del plazo para deducirla.",DERECHO_CIVIL,LIBRO_I,TITULO_VIII,De las acciones de filiación,2
"¿La acción de reclamación de filiación prescribe?","Es imprescriptible respecto del hijo (art. 195 CC). Pero las acciones de los herederos tienen plazos especiales. El hijo puede reclamar su filiación en cualquier momento de su vida.",DERECHO_CIVIL,LIBRO_I,TITULO_VIII,De las acciones de filiación,2
